0;0.988888998826;162.053255717;165.975779215;0.0;1010.58542887;1001.4666748;1023.59997559;89.2357674051;24.262447993;24.089963913;24.5357322693;0.0381985777066;129.755554199;1.0
0;1.01149431864;127.688891093;119.701150258;0.0;1008.02683512;1000.70001221;1015.9666748;39.0330592551;23.812166214;23.6823101044;24.0150642395;0.0211217798133;105.528737386;1.0
0;1.00038331747;142.174713135;126.095649719;0.0;1005.35707601;1000.83331299;1010.13793945;14.4623959222;23.9691785177;23.6040611267;24.2338523865;0.0711506223823;108.123756409;1.0
0;1.0;155.21110789;153.850578308;0.0;1003.31111654;1001.2666626;1004.66668701;2.16397454921;24.0314693451;23.9875679016;24.0696277618;0.00113879462151;130.52221934;1.0
0;1.00076667468;202.72005717;182.302385966;0.0;1003.43332926;1000.5;1009.0;15.508910319;24.0710163116;23.927564621;24.154340744;0.0103788785927;179.874715169;1.0
0;1.0;129.411109924;127.275858561;0.0;1002.35976156;1000.83331299;1005.3793335;4.55909244551;24.1689370473;24.073091507;24.291727066;0.00832992040604;103.588890076;1.0
0;1.0;261.166666667;248.758621216;0.0;1003.7333374;1000.70001221;1009.79998779;18.402123481;24.22539711;24.0454425812;24.4524536133;0.0287189613761;243.255556742;1.0
0;1.0;178.633336385;174.06896464;0.0;1000.15553792;1000.0;1000.36663818;0.0239475129379;24.0783233643;23.9555091858;24.1729984283;0.00827949998347;156.800003052;1.0
0;0.988888998826;193.695404053;215.965515137;0.0;1002.34446208;1001.40002441;1004.0;1.37947729809;23.7314033508;23.5081043243;23.9305515289;0.0300352385166;169.411109924;1.0
0;0.999999980132;156.284934998;159.980812073;0.0;1001.63830566;1000.59997559;1003.44830322;1.64989707122;23.4061342875;23.2385311127;23.7078151703;0.0456930036703;127.769561768;1.0
0;1.04521100968;4381.93148804;1237.70243073;0.0;1328.36665853;979.366638184;1003.36663818;96.2254259242;24.1793403228;1.14414203167;24.014837265;96.2610417049;4310.79135895;2.0
0;1.13333366563;15859.132398;9336.73481242;0.0;2015.18505859;1000.7666626;1025.65515137;81.6816123848;41.2396717072;17.0940818787;23.9392871857;10.0776067452;15815.3242696;2.0
0;1.03333364427;25718.575826;2588.8579305;0.0;1677.45365397;1000.5;1012.2333374;23.6676210949;35.2528572083;17.3226852417;23.8724460602;9.79401809162;25667.0471827;2.0
0;1.08927231779;45318.1666667;27940.3333282;0.0;2010.98583984;1000.66668701;1011.90002441;13.2385606604;41.3681195577;17.4347248077;23.9132232666;9.90988429493;45271.4388631;2.0
0;1.02222233141;23814.7091929;19289.2163404;0.0;1673.02219645;999.599975586;1008.36663818;10.2238341907;35.7352460225;17.2952022552;24.0882911682;9.68596577626;23783.7888883;2.0
0;1.02222233266;2691.48888397;19374.689654;0.0;1337.38887533;1000.86663818;1005.5;3.30858022068;29.8758805593;17.984287262;24.1044654846;6.5744797839;2666.18122101;2.0
0;1.0337166513;12331.8333333;9925.75862376;0.0;2003.22261556;999.566650391;1007.03448486;6.62864134419;41.8922583262;17.4984893799;24.0820960999;8.64992138305;12302.0444438;2.0
0;1.17777766412;42294.2312164;468.879343669;0.0;1740.0725352;204.043716431;1004.5;88711.0193679;41.0174980164;17.4820575714;23.8508644104;8.82401047651;42221.5982005;2.0
0;4.67049823701;36992.2985128;10670.6185811;0.0;780.749524434;107.241004944;1009.31036377;195020.453126;36.1017564138;18.0415611267;24.1220474243;8.73507201184;36933.48821;2.0
0;5.66666708887;15471.3355408;14659.1618551;0.0;1128.43208567;107.172660828;1025.4666748;207270.074297;42.1094818115;17.5784683228;24.6148262024;9.79422241243;20072.5811259;2.0
0;4.65632195274;38468.5045268;296.936136882;0.0;777.896158854;107.625900269;1005.09997559;193222.6424;36.2116076152;17.7343845367;24.5989665985;10.6404155753;38406.7117106;2.0
0;5.80651362737;451.428365072;221.912124634;0.0;442.496317546;105.229682922;1007.55169678;152181.664028;30.0611820221;17.5242977142;24.2325401306;8.40557084552;399.761037191;2.0
0;6.09386968613;423.017628988;206.645385742;0.0;780.421061198;106.724998474;1007.59997559;193931.526533;35.9071687063;17.9755401611;24.1157073975;8.50262019844;390.356842041;2.0
0;4.84865872065;536.064076742;273.813156128;0.0;1118.04258728;107.377700806;1012.40002441;202604.571461;41.5836397807;17.6295871735;23.9686260223;9.93085867792;3035.33864339;2.0
0;5.54444425926;39229.1077474;217.279378255;0.0;1112.00518799;106.494659424;1011.63336182;200272.322234;41.9005088806;17.6849460602;24.2340774536;10.1265416494;39174.2521769;2.0
0;6.25555507218;18736.0474345;8736.62428792;0.0;1112.30930328;105.801422119;1011.63336182;201752.943942;41.5796381632;17.2946147919;24.3387317657;10.4328710414;18691.1563416;2.0
0;5.07777763903;26952.4604594;22080.5314128;0.0;1111.83401235;105.95035553;1007.5333252;200446.78604;41.4280230204;17.2946147919;24.2852954865;10.8812766535;26787.8054403;2.0
0;5.88888912648;18398.5676676;16437.2384542;0.0;440.034818014;106.106758118;999.400024414;149354.192497;30.0343043009;17.5423583984;24.4740066528;8.31178346144;18235.7384644;2.0
